CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment
16198,74,1,400.68,2,2,2,222
12792,256,1,400.54,1,2,2,122
17375,198,3,400.1,1,3,2,132
18164,36,1,399.65,3,2,2,322
13255,8,2,399.51,5,3,2,532
18154,2,2,399.19,5,3,2,532
17052,27,1,399.09,4,2,2,422
17830,1,3,398.7,5,3,2,532
15522,32,2,397.99,3,3,2,332
13352,59,1,397.98,3,2,2,322
12508,25,2,397.88,4,3,2,432
15967,22,2,397.68,4,3,2,432
15429,26,2,397.35,4,3,2,432
17926,132,2,397.29,2,3,2,232
12824,59,1,397.12,3,2,2,322
13594,52,1,396.97,3,2,2,322
17486,260,1,396.87,1,2,2,122
15883,1,2,396.48,5,3,2,532
18067,39,1,396.33,3,2,2,322
16354,62,2,395.8,3,3,2,332
17603,77,1,394.72,2,2,2,222
14619,245,1,394.44,1,2,2,122
16207,24,1,394.38,4,2,2,422
15386,185,1,394.14,1,2,2,122
15264,63,1,393.74,3,2,2,322
15345,45,1,393.54,3,2,2,322
17226,308,1,393.49,1,2,2,122
14600,305,1,393.33,1,2,2,122
14670,279,2,392.86,1,3,2,132
16010,245,3,392.4,1,3,2,132
15837,64,1,391.98,3,2,2,322
16917,276,1,391.52,1,2,2,122
12982,242,1,390.54,1,2,2,122
18024,152,2,389.78,2,3,2,232
17379,10,1,389.72,5,2,2,522
14752,43,1,389.64,3,2,2,322
13873,119,3,389.6,2,3,2,232
13345,287,1,389.5,1,2,2,122
16250,260,2,389.44,1,3,2,132
15847,37,2,389.27,3,3,2,332
12690,205,1,389.01,1,2,2,122
15592,46,1,388.58,3,2,2,322
13899,15,2,388.52,4,3,2,432
13856,168,3,388.5,2,3,2,232
17438,253,1,388.45,1,2,2,122
14538,64,2,388.25,3,3,2,332
17817,3,3,387.68,5,3,2,532
14420,98,1,387.52,2,2,2,222
13673,18,2,387.44,4,3,2,432
17508,280,1,387.31,1,2,2,122
17595,11,2,386.69,5,3,2,532
14114,273,2,386.53,1,3,2,132
15664,50,1,386.43,3,2,2,322
17614,56,1,386.32,3,2,2,322
14779,280,3,386.15,1,3,2,132
13821,144,2,385.64,2,3,2,232
17711,10,2,385.1,5,3,2,532
13919,58,2,384.81,3,3,2,332
17357,23,2,384.39,4,3,2,432
16204,22,1,384.18,4,2,2,422
17205,53,1,384.08,3,2,2,322
16982,60,1,384.06,3,2,2,322
12733,233,1,383.95,1,2,2,122
13833,158,1,383.85,2,2,2,222
17189,105,2,383.75,2,3,2,232
12515,352,1,383.7,1,2,2,122
15440,54,3,383.68,3,3,2,332
14304,222,1,383.45,1,2,2,122
15424,253,2,383.34,1,3,2,132
12832,31,2,383.03,4,3,2,432
13817,28,2,382.98,4,3,2,432
17239,312,1,382.5,1,2,2,122
13657,10,2,382.14,5,3,2,532
17250,3,2,381.97,5,3,2,532
15090,307,1,381.32,1,2,2,122
16441,66,2,381.2,3,3,2,332
15048,64,4,381.0,3,4,2,342
12871,83,2,380.64,2,3,2,232
17573,28,3,380.6,4,3,2,432
17138,275,1,380.5,1,2,2,122
17999,36,2,380.39,3,3,2,332
17031,11,2,380.35,5,3,2,532
17936,4,1,380.13,5,2,2,522
14731,46,3,380.02,3,3,2,332
16552,242,2,379.73,1,3,2,132
13656,164,2,379.65,2,3,2,232
13589,14,2,379.65,4,3,2,432
17878,43,1,379.45,3,2,2,322
15885,92,3,379.35,2,3,2,232
16909,71,1,379.14,2,2,2,222
16930,25,3,378.89,4,3,2,432
13372,89,1,378.64,2,2,2,222
17078,35,2,378.2,3,3,2,332
17736,8,3,377.44,5,3,2,532
12890,23,1,376.72,4,2,2,422
17489,58,2,376.64,3,3,2,332
13936,179,1,376.58,1,2,2,122
16858,368,1,375.69,1,2,2,122
14448,8,2,375.35,5,3,2,532
14079,124,1,375.1,2,2,2,222
16147,133,1,375.0,2,2,2,222
14067,63,2,374.7,3,3,2,332
17492,247,1,374.57,1,2,2,122
12873,281,1,374.0,1,2,2,122
13351,65,1,373.94,3,2,2,322
16321,71,5,373.65,2,4,2,242
12895,41,2,372.8,3,3,2,332
12544,35,1,372.7,3,2,2,322
12981,29,2,372.22,4,3,2,432
13300,168,1,371.89,2,2,2,222
18155,74,3,371.62,2,3,2,232
15472,112,1,371.56,2,2,2,222
16776,59,1,371.54,3,2,2,322
14950,18,1,371.2,4,2,2,422
15975,83,1,371.01,2,2,2,222
15063,212,1,370.8,1,2,2,122
15922,372,1,369.5,1,2,2,122
16758,64,1,369.34,3,2,2,322
14888,206,1,369.2,1,2,2,122
17765,158,3,367.63,2,3,2,232
16065,364,1,367.14,1,2,2,122
18181,23,1,366.85,4,2,2,422
17911,8,1,366.23,5,2,2,522
17432,17,2,365.76,4,3,2,432
16499,359,2,365.45,1,3,2,132
16202,360,1,365.27,1,2,2,122
14886,252,1,364.8,1,2,2,122
15949,16,2,364.72,4,3,2,432
12373,310,1,364.6,1,2,2,122
15343,86,1,364.5,2,2,2,222
14528,36,1,364.22,3,2,2,322
12538,28,1,363.95,4,2,2,422
17330,22,2,363.9,4,3,2,432
14171,97,1,363.79,2,2,2,222
16509,296,1,363.7,1,2,2,122
18056,287,1,363.65,1,2,2,122
12915,148,2,363.65,2,3,2,232
16485,76,1,363.65,2,2,2,222
14932,365,1,363.53,1,2,2,122
14427,49,2,363.34,3,3,2,332
14594,6,2,363.33,5,3,2,532
16903,28,1,363.2,4,2,2,422
16378,246,3,362.95,1,3,2,132
16052,53,1,362.06,3,2,2,322
15025,32,1,361.96,3,2,2,322
13844,10,1,361.62,5,2,2,522
16769,259,1,361.54,1,2,2,122
16305,138,1,361.22,2,2,2,222
13291,155,1,361.11,2,2,2,222
17358,302,2,360.81,1,3,2,132
16595,60,1,360.16,3,2,2,322
13780,6,2,360.01,5,3,2,532
13298,0,1,360.0,5,2,2,522
15120,133,1,358.82,2,2,2,222
17948,146,1,358.56,2,2,2,222
16823,226,1,358.38,1,2,2,122
13228,80,1,358.0,2,2,2,222
13976,206,1,357.98,1,2,2,122
17025,60,3,357.77,3,3,2,332
16971,37,1,357.21,3,2,2,322
18040,18,2,357.2,4,3,2,432
13453,165,2,356.98,2,2,2,222
14500,87,3,356.85,2,3,2,232
15713,142,2,356.7,2,2,2,222
15247,121,1,356.0,2,2,2,222
16372,32,2,355.73,3,2,2,322
15840,58,2,355.56,3,2,2,322
14537,57,1,355.56,3,2,2,322
17742,112,2,355.11,2,2,2,222
14690,43,2,355.05,3,2,2,322
12888,213,2,354.12,1,2,2,122
12845,266,4,354.09,1,4,2,142
13173,3,2,353.65,5,2,2,522
13210,93,1,353.48,2,2,2,222
13343,177,1,353.43,2,2,2,222
14804,8,1,353.27,5,2,2,522
12617,28,1,352.98,4,2,2,422
15678,52,1,352.7,3,2,2,322
18112,11,2,352.69,5,2,2,522
16274,372,1,351.75,1,2,2,122
15901,16,3,351.73,4,3,2,432
12566,85,1,351.65,2,2,2,222
15870,32,1,351.44,3,2,2,322
15789,357,1,351.3,1,2,2,122
13923,53,1,351.13,3,2,2,322
13332,13,1,350.9,4,2,2,422
15334,156,3,350.82,2,3,2,232
13740,240,1,350.75,1,2,2,122
13108,372,1,350.06,1,2,2,122
12532,29,1,349.83,4,2,2,422
13670,74,1,349.7,2,2,2,222
13887,203,1,349.55,1,2,2,122
18250,309,1,349.27,1,2,2,122
15405,188,1,349.1,1,2,2,122
13927,74,1,348.99,2,2,2,222
17252,116,2,348.91,2,2,2,222
13790,3,1,348.8,5,2,2,522
12527,81,3,348.71,2,3,2,232
16159,281,1,348.2,1,2,2,122
13052,211,1,348.15,1,2,2,122
14379,43,2,348.1,3,2,2,322
13497,282,2,348.05,1,2,2,122
17668,0,2,347.75,5,2,2,522
18127,18,3,347.08,4,3,2,432
13062,190,1,346.98,1,2,2,122
13649,256,2,346.6,1,2,2,122
16423,24,1,346.12,4,2,2,422
13091,27,1,345.82,4,2,2,422
15781,24,3,345.46,4,3,2,432
17123,161,1,345.3,2,2,2,222
13774,81,1,345.0,2,2,2,222
14633,265,1,344.9,1,2,2,122
16978,77,1,344.33,2,2,2,222
17569,331,1,344.14,1,2,2,122
13068,9,2,344.0,5,2,2,522
15047,269,1,343.62,1,2,2,122
15520,1,1,343.5,5,2,2,522
18081,35,3,343.45,3,3,2,332
12715,105,1,343.36,2,2,2,222
12875,142,2,343.23,2,2,2,222
17795,179,2,342.83,1,2,2,122
16851,3,3,342.45,5,3,2,532
17835,2,3,342.24,5,3,2,532
16826,50,1,341.7,3,2,2,322
13347,69,1,341.36,3,2,2,322
14491,174,2,340.93,2,2,2,222
15115,17,1,340.11,4,2,2,422
13737,199,1,339.6,1,2,2,122
17045,112,3,339.44,2,3,2,232
16545,164,1,339.3,2,2,2,222
17697,235,1,338.95,1,2,2,122
16183,66,1,338.71,3,2,2,322
13569,16,2,338.62,4,2,2,422
15652,90,1,337.74,2,2,2,222
15942,133,1,337.44,2,2,2,222
13930,57,2,337.34,3,2,2,322
15900,23,1,337.28,4,2,2,422
17973,51,1,337.04,3,2,2,322
16105,248,1,336.96,1,2,2,122
17384,18,2,336.4,4,2,2,422
15619,10,1,336.4,5,2,2,522
18078,216,2,336.13,1,2,2,122
18276,43,1,335.86,3,2,2,322
14196,106,1,335.52,2,2,2,222
16063,259,1,335.32,1,2,2,122
17917,44,3,335.03,3,3,2,332
12489,335,1,334.93,1,2,2,122
14988,211,1,334.54,1,2,2,122
15466,84,1,334.53,2,2,2,222
17221,6,2,334.48,5,2,2,522
12350,309,1,334.4,1,2,2,122
15918,190,2,334.23,1,2,2,122
14264,154,2,333.97,2,2,2,222
13216,267,1,333.74,1,2,2,122
13727,28,2,333.48,4,2,2,422
16625,274,1,333.08,1,2,2,122
14902,25,1,332.66,4,2,2,422
13904,36,2,332.64,3,2,2,322
16850,333,1,332.41,1,2,2,122
16803,64,1,332.3,3,2,2,322
16177,49,1,331.95,3,2,2,322
16030,309,1,331.24,1,2,2,122
15210,224,1,331.18,1,2,2,122
12891,185,3,331.0,1,3,2,132
16478,24,3,331.0,4,3,2,432
17862,323,1,330.9,1,2,2,122
12519,63,1,330.84,3,2,2,322
13706,302,1,330.79,1,2,2,122
14517,32,2,330.45,3,2,2,322
15130,169,1,330.11,2,2,2,222
16593,50,3,330.03,3,3,2,332
15714,11,2,330.03,5,2,2,522
12953,9,1,329.85,5,2,2,522
17866,142,1,329.65,2,2,2,222
17615,129,3,329.6,2,3,2,232
13239,261,1,329.56,1,2,2,122
17914,3,1,329.36,5,2,2,522
17154,74,1,329.34,2,2,2,222
15153,30,1,329.25,4,2,2,422
15880,368,1,329.03,1,2,2,122
14012,277,1,328.8,1,2,2,122
17222,64,1,328.65,3,2,2,322
16343,15,2,328.58,4,2,2,422
16855,23,2,328.4,4,2,2,422
15213,318,2,328.35,1,2,2,122
14747,248,1,328.2,1,2,2,122
14206,238,1,328.16,1,2,2,122
16318,34,1,328.15,3,2,2,322
15314,198,1,327.97,1,2,2,122
14024,121,2,327.7,2,2,2,222
15579,68,2,327.6,3,2,2,322
16366,18,1,327.3,4,2,2,422
14870,261,1,327.25,1,2,2,122
16322,0,2,326.75,5,2,2,522
17715,200,1,326.4,1,2,2,122
14987,15,2,326.4,4,2,2,422
16071,44,1,326.24,3,2,2,322
15363,372,1,326.0,1,2,2,122
12844,28,2,325.96,4,2,2,422
16830,38,1,325.91,3,2,2,322
14850,311,1,325.75,1,2,2,122
15944,276,1,325.1,1,2,2,122
12790,191,1,324.92,1,2,2,122
13801,66,1,324.8,3,2,2,322
15597,34,1,324.57,3,2,2,322
16685,60,2,324.24,3,2,2,322
18261,42,2,324.24,3,2,2,322
15675,80,3,323.69,2,3,2,232
15921,172,1,323.03,2,2,2,222
16739,176,1,323.0,2,2,2,222
13955,153,2,322.96,2,2,2,222
16627,78,1,322.8,2,2,2,222
16342,74,4,322.41,2,4,2,242
15224,357,2,322.08,1,2,2,122
14424,17,1,322.08,4,2,2,422
14484,49,1,321.92,3,2,2,322
17976,371,1,321.79,1,2,2,122
14823,179,3,321.43,1,3,2,132
15236,298,1,321.05,1,2,2,122
16096,263,1,320.62,1,2,2,122
14622,184,1,320.58,1,2,2,122
13986,16,1,320.46,4,2,2,422
15107,310,6,319.5,1,4,2,142
16967,188,1,319.02,1,2,2,122
17157,7,2,319.0,5,2,2,522
17229,95,2,318.76,2,2,2,222
17248,119,1,318.65,2,2,2,222
14703,14,1,318.17,4,2,2,422
17839,41,1,318.15,3,2,2,322
12648,154,1,318.05,2,2,2,222
18066,74,1,318.0,2,2,2,222
17172,78,1,317.76,2,2,2,222
15101,8,2,317.53,5,2,2,522
17267,126,2,317.2,2,2,2,222
15257,282,1,317.15,1,2,2,122
15385,39,1,316.88,3,2,2,322
15243,73,1,316.68,2,2,2,222
16761,96,1,316.62,2,2,2,222
15204,356,1,316.58,1,2,2,122
17458,14,1,316.5,4,2,2,422
13494,311,1,316.26,1,2,2,122
14479,253,2,316.25,1,2,2,122
15872,14,2,316.25,4,2,2,422
16473,164,3,316.11,2,3,2,232
18117,25,1,315.65,4,2,2,422
12614,277,1,315.6,1,2,2,122
16091,154,2,315.06,2,2,2,222
15766,63,1,315.06,3,2,2,322
17237,10,2,314.69,5,2,2,522
16193,236,1,314.45,1,2,2,122
12650,2,1,314.44,5,2,2,522
16227,224,1,314.22,1,2,2,122
15970,303,1,314.1,1,2,2,122
13484,240,1,313.8,1,2,2,122
16582,112,1,313.62,2,2,2,222
14729,373,1,313.49,1,2,2,122
13845,64,1,312.98,3,2,2,322
15318,3,1,312.62,5,2,2,522
14555,56,2,312.54,3,2,2,322
12834,282,1,312.38,1,2,2,122
13642,215,1,312.28,1,2,2,122
17362,238,2,312.23,1,2,2,122
12785,363,1,311.95,1,2,2,122
16450,149,1,311.92,2,2,2,222
14142,372,1,311.81,1,2,2,122
15326,333,1,311.71,1,2,2,122
14951,78,1,311.69,2,2,2,222
14327,162,1,311.65,2,2,2,222
12852,294,1,311.55,1,2,2,122
13990,212,1,311.3,1,2,2,122
17854,184,2,311.26,1,2,2,122
16781,371,1,311.25,1,2,2,122
13897,49,1,311.16,3,2,2,322
15185,69,1,310.62,3,2,2,322
15308,273,1,310.47,1,2,2,122
14311,242,1,310.26,1,2,2,122
17912,309,5,310.06,1,4,2,142
14924,245,1,310.05,1,2,2,122
15661,316,2,309.8,1,2,2,122
15699,17,1,309.65,4,2,2,422
16810,191,1,309.54,1,2,2,122
14339,242,1,309.52,1,2,2,122
14847,148,1,309.4,2,2,2,222
17604,216,2,309.36,1,2,2,122
12884,87,1,309.05,2,2,2,222
13787,75,2,309.04,2,2,2,222
15010,35,1,308.94,3,2,2,322
16956,17,1,308.74,4,2,2,422
13699,154,1,308.58,2,2,2,222
17510,24,1,308.48,4,2,2,422
13369,365,1,308.28,1,2,2,122
13466,183,1,307.9,1,2,2,122
15973,366,1,307.82,1,2,2,122
16123,51,1,307.78,3,1,2,312
13529,78,2,307.76,2,2,2,222
13395,184,1,307.72,1,1,2,112
13060,253,1,307.53,1,1,2,112
14716,42,2,307.51,3,2,2,322
14915,90,2,307.48,2,2,2,222
17120,232,1,307.46,1,1,2,112
13932,294,1,307.4,1,1,2,112
13142,18,1,307.09,4,1,2,412
17334,301,2,307.02,1,2,2,122
15087,281,1,306.94,1,1,2,112
13762,218,1,306.72,1,1,2,112
16668,14,6,306.72,4,4,2,442
13718,245,2,306.55,1,2,2,122
18059,22,3,306.46,4,3,2,432
15659,43,1,306.45,3,1,2,312
17176,201,1,306.13,1,1,2,112
13863,247,1,305.78,1,1,2,112
15219,175,1,305.75,2,1,2,212
16796,88,1,305.62,2,1,2,212
16181,72,1,305.54,2,1,2,212
18220,226,1,305.28,1,1,2,112
13045,98,1,305.28,2,1,2,212
12623,275,1,305.1,1,1,2,112
17941,130,1,304.56,2,1,2,212
15163,17,2,304.47,4,2,2,422
18185,248,1,304.25,1,1,2,112
16217,234,2,304.25,1,2,2,122
17070,113,1,304.24,2,1,2,212
16674,54,2,304.24,3,2,2,322
17732,372,1,303.97,1,1,2,112
16400,94,1,303.93,2,1,2,212
13083,3,2,303.75,5,2,2,522
17433,87,1,303.16,2,1,2,212
16425,301,1,302.7,1,1,2,112
14248,317,1,302.58,1,1,2,112
16386,28,2,302.57,4,2,2,422
18165,176,1,302.46,2,1,2,212
16292,121,1,302.25,2,1,2,212
17506,75,1,302.2,2,1,2,212
15054,11,2,302.1,5,2,2,522
17094,321,1,302.0,1,1,2,112
16297,268,1,301.9,1,1,2,112
16715,77,1,301.72,2,1,2,212
15667,39,1,301.32,3,1,2,312
15148,10,1,301.29,5,1,2,512
15623,140,1,301.03,2,1,2,212
13479,200,2,300.95,1,2,2,122
17978,364,1,300.92,1,1,2,112
16430,56,1,300.85,3,1,2,312
16479,9,2,300.83,5,2,2,522
14762,263,1,300.52,1,1,2,112
13304,350,1,300.42,1,1,2,112
15254,126,1,300.36,2,1,2,212
17793,24,1,300.34,4,1,2,412
13745,161,1,300.04,2,1,2,212
18053,70,1,300.02,3,1,2,312
18215,88,1,299.34,2,1,2,212
13667,148,1,299.05,2,1,2,212
15609,183,1,298.48,1,1,2,112
17824,50,1,298.4,3,1,2,312
16104,61,1,298.21,3,1,2,312
17678,263,1,298.11,1,1,2,112
12881,275,1,298.0,1,1,2,112
15857,18,1,297.0,4,1,2,412
17531,189,1,296.7,1,1,2,112
13441,91,1,296.64,2,1,2,212
17266,1,3,296.58,5,3,2,532
13751,287,1,296.25,1,1,2,112
13504,63,1,295.93,3,1,2,312
16998,149,4,295.0,2,4,2,242
14954,11,1,294.85,5,1,2,512
15060,7,4,294.25,5,4,2,542
17124,184,1,294.24,1,1,2,112
15732,211,2,294.12,1,2,2,122
16402,264,2,293.45,1,2,2,122
17163,21,2,293.1,4,2,2,422
12829,336,2,293.0,1,2,2,122
16721,261,1,292.47,1,1,2,112
14985,197,2,292.01,1,2,2,122
13502,16,3,292.0,4,3,2,432
13449,23,1,291.88,4,1,2,412
17255,40,2,291.48,3,2,2,322
14656,168,2,291.05,2,2,2,222
14947,71,2,290.82,2,2,2,222
16648,42,1,290.66,3,1,2,312
15279,354,1,290.51,1,1,2,112
17691,357,2,290.4,1,2,2,122
16526,171,1,290.36,2,1,2,212
17551,358,1,290.34,1,1,2,112
13573,49,2,290.25,3,2,2,322
14784,25,2,289.99,4,2,2,422
17464,157,1,289.96,2,1,2,212
16897,298,2,289.78,1,2,2,122
17201,53,1,289.78,3,1,2,312
14162,173,2,289.36,2,2,2,222
16125,366,1,289.35,1,1,2,112
14549,310,1,289.24,1,1,2,112
15545,53,2,288.97,3,2,2,322
17081,24,2,288.91,4,2,2,422
17501,220,2,288.6,1,2,2,122
16808,98,2,288.42,2,2,2,222
15396,112,1,288.18,2,1,2,212
17977,28,1,288.14,4,1,2,412
17080,21,2,287.62,4,2,2,422
17760,21,2,287.59,4,2,2,422
16432,63,1,287.4,3,1,2,312
13760,53,2,286.79,3,2,2,322
16555,34,2,285.89,3,2,2,322
14660,86,2,285.74,2,2,2,222
14953,24,1,285.67,4,1,2,412
17636,18,1,285.56,4,1,2,412
13708,270,1,285.33,1,1,2,112
16429,105,1,284.55,2,1,2,212
18190,191,2,284.46,1,2,2,122
13121,268,1,283.73,1,1,2,112
13439,254,1,283.71,1,1,2,112
12703,70,1,283.55,3,1,2,312
17783,71,2,283.47,2,2,2,222
13259,61,1,283.18,3,1,2,312
18270,37,2,283.15,3,2,2,322
17694,141,1,283.12,2,1,2,212
14350,273,1,282.93,1,1,2,112
13754,151,2,282.6,2,2,2,222
13177,64,1,282.45,3,1,2,312
16557,23,2,281.85,4,2,2,422
16848,52,1,281.42,3,1,2,312
14242,234,2,280.55,1,2,2,122
16149,4,2,280.52,5,2,2,522
17247,14,1,280.09,4,1,2,412
14975,56,1,279.94,3,1,2,312
15556,23,1,279.77,4,1,2,412
14480,10,1,279.05,5,1,2,512
14764,46,1,278.3,3,1,2,312
14908,73,1,277.8,2,1,2,212
13803,254,1,277.07,1,1,2,112
15355,28,2,277.05,4,2,2,422
13606,28,3,276.75,4,3,2,432
13272,30,2,276.56,4,2,2,422
13544,39,2,276.06,3,2,2,322
12750,128,1,275.88,2,1,2,212
14512,187,2,275.28,1,2,2,122
16313,2,2,274.15,5,2,2,522
16883,186,2,272.48,1,2,2,122
17498,75,1,272.22,2,1,2,212
14819,63,2,272.07,3,2,2,322
13917,49,2,272.04,3,2,2,322
14816,196,1,271.85,1,1,2,112
13058,24,3,271.4,4,3,2,432
17767,14,1,271.2,4,1,2,412
17254,4,2,271.19,5,2,2,522
17496,358,1,271.05,1,1,2,112
18108,253,1,271.0,1,1,2,112
17011,29,1,270.9,4,1,2,412
15774,68,1,270.8,3,1,2,312
14520,1,2,270.6,5,2,2,522
13242,111,3,270.4,2,3,2,232
12558,7,1,269.96,5,1,2,512
17251,362,1,269.83,1,1,2,112
13533,182,3,269.09,1,3,2,132
14727,273,1,268.58,1,1,2,112
14508,21,2,268.05,4,2,2,422
15408,263,1,267.18,1,1,2,112
17550,196,3,267.16,1,3,2,132
15320,43,1,267.13,3,1,2,312
15517,232,1,267.03,1,1,2,112
16451,87,1,266.97,2,1,2,212
17786,84,2,266.85,2,2,2,222
14863,28,1,266.76,4,1,2,412
13837,211,2,266.59,1,2,2,122
15119,245,1,266.4,1,1,2,112
12962,6,2,266.39,5,2,2,522
14068,319,1,265.85,1,1,2,112
17430,32,2,265.76,3,2,2,322
14423,217,1,265.2,1,1,2,112
17968,373,1,265.1,1,1,2,112
13973,286,1,264.7,1,1,2,112
15912,177,2,264.62,2,2,2,222
17403,35,1,263.92,3,1,2,312
17708,187,2,263.33,1,2,2,122
12492,62,2,263.21,3,2,2,322
17194,273,2,262.62,1,2,2,122
16413,56,1,262.2,3,1,2,312
16936,25,1,261.9,4,1,2,412
13189,18,2,260.68,4,2,2,422
14053,123,2,260.25,2,2,2,222
15143,225,1,259.45,1,1,2,112
13127,77,1,259.17,2,1,2,212
14452,10,2,259.05,5,2,2,522
15577,150,3,258.88,2,3,2,232
13277,15,4,258.4,4,4,2,442
15894,252,2,258.25,1,2,2,122
13227,201,1,257.7,1,1,2,112
15014,42,2,257.67,3,2,2,322
13626,252,1,257.23,1,1,2,112
16048,372,2,256.44,1,2,2,122
12430,42,1,256.4,3,1,2,312
13806,63,1,256.38,3,1,2,312
16727,363,1,256.32,1,1,2,112
17896,22,1,256.32,4,1,2,412
17385,14,1,256.11,4,1,2,412
16447,135,1,255.91,2,1,2,212
14761,58,2,255.9,3,2,2,322
15277,46,1,255.9,3,1,2,312
14881,19,1,255.4,4,1,2,412
16226,202,3,255.12,1,3,2,132
15261,134,1,254.82,2,1,2,212
15154,74,1,254.28,2,1,2,212
12604,78,2,254.18,2,2,2,222
14765,28,3,254.11,4,3,2,432
15689,119,2,254.1,2,2,2,222
12797,365,1,254.03,1,1,2,112
15759,217,3,253.04,1,3,2,132
15019,266,1,252.81,1,1,2,112
15035,89,1,252.73,2,1,2,212
13404,0,2,252.49,5,2,2,522
15346,332,1,252.42,1,1,2,112
13645,119,1,252.1,2,1,2,212
13711,218,2,252.06,1,2,2,122
16330,17,3,251.91,4,3,2,432
16836,39,2,251.87,3,2,2,322
17155,17,2,251.7,4,2,2,422
16976,266,1,251.52,1,1,2,112
13512,260,1,251.21,1,1,2,112
14501,183,2,251.21,1,2,2,122
16024,11,1,251.03,5,1,2,512
13207,14,2,250.26,4,2,2,422
16596,15,2,250.15,4,2,2,422
17303,360,1,250.04,1,1,2,112
15510,330,1,250.0,1,1,2,112
17456,364,1,249.86,1,1,2,112
16124,316,1,249.0,1,1,1,111
13061,71,1,248.61,2,1,1,211
16510,371,1,248.1,1,1,1,111
15097,3,1,248.08,5,1,1,511
13592,35,4,247.96,3,4,1,341
18072,185,1,247.44,1,1,1,111
18009,234,1,247.39,1,1,1,111
13349,10,1,247.32,5,1,1,511
14658,4,2,247.15,5,2,1,521
15783,10,1,246.3,5,1,1,511
17278,240,1,246.04,1,1,1,111
16778,73,2,245.94,2,2,1,221
17771,56,2,245.81,3,2,1,321
12660,10,1,245.1,5,1,1,511
15118,133,1,244.8,2,1,1,211
16528,3,1,244.41,5,1,1,511
17892,55,3,244.1,3,3,1,331
17925,372,1,244.08,1,1,1,111
13103,39,1,243.94,3,1,1,311
16793,56,1,243.84,3,1,1,311
18193,164,1,243.76,2,1,1,211
13886,70,1,243.56,3,1,1,311
15634,16,1,243.55,4,1,1,411
17339,93,2,243.36,2,2,1,221
16601,40,1,242.7,3,1,1,311
16215,80,1,242.35,2,1,1,211
15776,132,1,241.62,2,1,1,211
14523,107,1,241.09,2,1,1,211
16427,262,2,241.06,1,2,1,121
17051,193,1,240.89,1,1,1,111
15598,52,1,240.68,3,1,1,311
15286,49,1,240.55,3,1,1,311
13565,18,2,240.22,4,2,1,421
17256,106,2,240.0,2,2,1,221
17181,56,2,239.92,3,2,1,321
15690,3,2,239.76,5,2,1,521
13570,242,1,239.49,1,1,1,111
17684,43,1,239.41,3,1,1,311
16756,214,1,239.4,1,1,1,111
12561,302,1,238.85,1,1,1,111
12718,70,1,238.25,3,1,1,311
17877,169,1,237.61,2,1,1,211
14586,276,1,237.36,1,1,1,111
15457,261,1,237.07,1,1,1,111
12732,179,1,236.26,1,1,1,111
16026,42,1,236.09,3,1,1,311
14647,200,1,236.04,1,1,1,111
13187,336,1,236.02,1,1,1,111
14375,184,1,235.56,1,1,1,111
15850,18,2,234.88,4,2,1,421
15462,93,3,234.6,2,3,1,231
14473,73,2,234.34,2,2,1,221
17060,265,1,234.24,1,1,1,111
16961,115,1,234.17,2,1,1,211
12736,332,1,234.0,1,1,1,111
13348,63,1,233.76,3,1,1,311
16583,373,1,233.45,1,1,1,111
16302,126,1,233.22,2,1,1,211
13678,151,1,232.6,2,1,1,211
18213,236,1,232.48,1,1,1,111
16117,189,1,232.21,1,1,1,111
17908,373,1,232.03,1,1,1,111
14995,38,2,231.98,3,2,1,321
15393,15,2,231.86,4,2,1,421
17111,46,1,231.61,3,1,1,311
16641,105,1,231.1,2,1,1,211
18030,3,2,230.65,5,2,1,521
16445,33,1,230.51,3,1,1,311
17125,49,1,230.5,3,1,1,311
13786,366,1,230.4,1,1,1,111
16926,370,1,230.25,1,1,1,111
13960,20,2,230.22,4,2,1,421
12812,44,1,229.64,3,1,1,311
13008,322,1,229.47,1,1,1,111
15528,253,1,229.33,1,1,1,111
14793,20,1,228.99,4,1,1,411
17347,85,1,228.96,2,1,1,211
13146,25,1,228.91,4,1,1,411
13712,246,1,228.84,1,1,1,111
13070,191,1,228.8,1,1,1,111
17969,165,2,228.2,2,2,1,221
16527,80,1,228.06,2,1,1,211
14569,0,1,227.39,5,1,1,511
17212,252,1,226.85,1,1,1,111
13474,235,1,226.84,1,1,1,111
17572,70,4,226.75,3,4,1,341
18005,3,2,226.47,5,2,1,521
17860,368,1,226.45,1,1,1,111
16315,330,1,226.37,1,1,1,111
16619,263,1,226.21,1,1,1,111
12672,329,1,225.9,1,1,1,111
17789,280,1,225.9,1,1,1,111
14624,56,2,225.85,3,2,1,321
12402,322,1,225.6,1,1,1,111
16690,71,2,225.58,2,2,1,221
14052,19,1,225.36,4,1,1,411
15483,160,4,225.26,2,4,1,241
16587,231,1,225.15,1,1,1,111
14357,42,1,225.12,3,1,1,311
17171,288,1,224.91,1,1,1,111
15175,71,1,224.14,2,1,1,211
16471,274,1,223.95,1,1,1,111
16753,57,1,223.92,3,1,1,311
14929,31,1,223.88,4,1,1,411
13926,22,1,223.85,4,1,1,411
17534,53,1,223.36,3,1,1,311
15637,52,1,223.36,3,1,1,311
13382,280,1,222.99,1,1,1,111
16777,79,2,222.62,2,2,1,221
18101,10,2,222.4,5,2,1,521
